epoch,time,loss,accuracy,val_loss,val_accuracy
0,152.97232699394226,2.2326302528381348,0.21055999398231506,2.3461811542510986,0.13750000298023224
1,124.78240656852722,1.9116476774215698,0.29666000604629517,2.4093282222747803,0.14470000565052032
2,123.79065227508545,1.8047617673873901,0.3304400146007538,2.3827168941497803,0.17170000076293945
3,158.80376625061035,1.7288705110549927,0.35888001322746277,2.2587637901306152,0.2079000025987625
4,124.59187865257263,1.6696107387542725,0.3807600140571594,1.8226380348205566,0.3127000033855438
5,396.1584551334381,1.6338233947753906,0.3955399990081787,1.6731770038604736,0.3750999867916107
6,493.3691132068634,1.6306623220443726,0.39730000495910645,1.6363141536712646,0.38989999890327454
7,464.33187532424927,1.630496621131897,0.3977400064468384,1.6277551651000977,0.3944000005722046
8,462.49238443374634,1.6310689449310303,0.39796000719070435,1.625762939453125,0.3977999985218048
9,494.67961525917053,1.6308835744857788,0.39757999777793884,1.6251461505889893,0.398499995470047
10,462.81197690963745,1.6305869817733765,0.39750000834465027,1.6249902248382568,0.3982999920845032
11,491.71182441711426,1.63129723072052,0.3966600000858307,1.6249005794525146,0.3984000086784363
12,492.96497416496277,1.630435585975647,0.39816001057624817,1.6248905658721924,0.3986999988555908
13,460.7514088153839,1.6316226720809937,0.39660000801086426,1.6249161958694458,0.39890000224113464
14,492.64887738227844,1.6308311223983765,0.396699994802475,1.6249213218688965,0.39879998564720154
15,491.91301822662354,1.630698800086975,0.3980199992656708,1.6248983144760132,0.398499995470047
16,491.114052772522,1.630566120147705,0.3971799910068512,1.624921441078186,0.39820000529289246
17,493.97062849998474,1.630816102027893,0.3970400094985962,1.6249175071716309,0.398499995470047
18,492.69863176345825,1.6304491758346558,0.3980399966239929,1.6249271631240845,0.398499995470047
19,493.0241038799286,1.6304776668548584,0.3974800109863281,1.6249247789382935,0.39879998564720154
