epoch,time,loss,accuracy,val_loss,val_accuracy
0,124.00350713729858,2.3250327110290527,0.21928000450134277,2.3118510246276855,0.10970000177621841
1,150.5689079761505,1.9284533262252808,0.29186001420021057,2.3073370456695557,0.14110000431537628
2,120.23850607872009,1.8256218433380127,0.32054001092910767,2.197343111038208,0.19349999725818634
3,154.09781217575073,1.7399388551712036,0.3475799858570099,1.9155395030975342,0.24629999697208405
4,118.77535367012024,1.6679571866989136,0.37257999181747437,1.7312675714492798,0.3303999900817871
5,410.0241346359253,1.6267942190170288,0.38628000020980835,1.6401468515396118,0.37439998984336853
6,480.09366106987,1.623995304107666,0.3871000111103058,1.6270986795425415,0.38269999623298645
7,478.95999550819397,1.6246107816696167,0.38732001185417175,1.6243304014205933,0.3837999999523163
8,479.6183662414551,1.6242109537124634,0.3867399990558624,1.6236283779144287,0.38449999690055847
9,422.3187394142151,1.6249654293060303,0.3873400092124939,1.6234182119369507,0.3837999999523163
10,415.21544122695923,1.6244465112686157,0.3878200054168701,1.6233999729156494,0.383899986743927
11,413.45657229423523,1.6245005130767822,0.38679999113082886,1.6233739852905273,0.38420000672340393
12,409.3770043849945,1.624356746673584,0.38756000995635986,1.6233772039413452,0.3840999901294708
13,407.28263807296753,1.624565839767456,0.38675999641418457,1.6234079599380493,0.3837999999523163
14,414.6079616546631,1.6242622137069702,0.38787999749183655,1.6233855485916138,0.383899986743927
15,412.74586176872253,1.6247516870498657,0.38604000210762024,1.6233136653900146,0.3840000033378601
16,405.48518800735474,1.6246058940887451,0.38763999938964844,1.6233609914779663,0.38420000672340393
17,407.81085324287415,1.6245671510696411,0.3874000012874603,1.623327612876892,0.3840999901294708
18,406.71116495132446,1.6247013807296753,0.3871400058269501,1.6233798265457153,0.383899986743927
19,409.2093732357025,1.6244230270385742,0.3876599967479706,1.6233329772949219,0.38420000672340393
