epoch,time,loss,accuracy,val_loss,val_accuracy
0,208.51790022850037,1.5935816764831543,0.42245998978614807,2.5656826496124268,0.24609999358654022
1,205.19185614585876,1.1823954582214355,0.5732200145721436,3.1925301551818848,0.2401999980211258
2,173.6109459400177,1.042046070098877,0.6280400156974792,1.5965969562530518,0.47760000824928284
3,158.90769600868225,0.9550049901008606,0.6595399975776672,1.303457498550415,0.5480999946594238
4,154.49118518829346,0.8956722021102905,0.6818000078201294,1.433639407157898,0.5271999835968018
5,154.83883380889893,0.846980094909668,0.6995999813079834,1.3767350912094116,0.5647000074386597
6,160.13571095466614,0.7999981045722961,0.716480016708374,1.4528640508651733,0.5396000146865845
7,156.1079888343811,0.7704857587814331,0.7278800010681152,1.1286629438400269,0.6254000067710876
8,154.27632784843445,0.7359324097633362,0.739139974117279,1.288985252380371,0.5853999853134155
9,154.93791508674622,0.7108540534973145,0.749239981174469,1.1208990812301636,0.6272000074386597
10,158.28226590156555,0.6874680519104004,0.7583400011062622,1.1332066059112549,0.6123999953269958
11,156.96155786514282,0.6637009978294373,0.7688800096511841,1.5847588777542114,0.5056999921798706
12,152.1399381160736,0.6483911871910095,0.7717800140380859,1.2100616693496704,0.605400025844574
13,154.9336371421814,0.6281024217605591,0.7802799940109253,1.0009528398513794,0.6685000061988831
14,154.55759596824646,0.6088654398918152,0.7865200042724609,1.310903549194336,0.6212000250816345
15,154.52765011787415,0.5978069305419922,0.7889800071716309,1.2469977140426636,0.6129999756813049
16,154.34510684013367,0.5778247714042664,0.7953000068664551,1.0578556060791016,0.6384000182151794
17,154.12261295318604,0.5662645697593689,0.8020200133323669,1.5988178253173828,0.5726000070571899
18,154.26791906356812,0.5491158366203308,0.8076599836349487,1.8376330137252808,0.5105999708175659
19,154.31908226013184,0.5418745875358582,0.8103399872779846,1.1157431602478027,0.6467000246047974
