epoch,time,loss,accuracy,val_loss,val_accuracy
0,164.22018790245056,1.779423713684082,0.37064000964164734,2.6919116973876953,0.22210000455379486
1,155.94500994682312,1.2443785667419434,0.5526599884033203,1.9365496635437012,0.39259999990463257
2,155.5631890296936,1.0847479104995728,0.6118999719619751,1.4608039855957031,0.5138999819755554
3,155.5924973487854,0.9943007826805115,0.6472600102424622,1.0953218936920166,0.604200005531311
4,155.36398100852966,0.9321843981742859,0.6673399806022644,1.690211534500122,0.4902999997138977
5,157.9327781200409,0.8832547664642334,0.6889200210571289,1.1899000406265259,0.609499990940094
6,154.10050582885742,0.8424347639083862,0.7028399705886841,1.2652628421783447,0.5849999785423279
7,155.2221188545227,0.8103983402252197,0.7146599888801575,1.0783668756484985,0.6327000260353088
8,155.19863605499268,0.7789430618286133,0.7258599996566772,1.5404560565948486,0.5473999977111816
9,154.83557605743408,0.7562392950057983,0.733739972114563,1.4131269454956055,0.5748000144958496
10,154.78324103355408,0.7274418473243713,0.7437000274658203,1.0458784103393555,0.6420000195503235
11,154.63217067718506,0.707365095615387,0.7522799968719482,1.1907436847686768,0.6050000190734863
12,154.84257316589355,0.687710702419281,0.7595599889755249,0.9682947993278503,0.6668000221252441
13,154.9603090286255,0.6686475872993469,0.7663800120353699,1.0788565874099731,0.6353999972343445
14,154.96635127067566,0.6448189616203308,0.7750599980354309,1.0533227920532227,0.6546000242233276
15,154.87652611732483,0.631461501121521,0.7790200114250183,1.0299042463302612,0.666700005531311
16,155.5234978199005,0.616987407207489,0.7838600277900696,1.0439040660858154,0.6674000024795532
17,155.08808135986328,0.6003614068031311,0.7917799949645996,1.1122897863388062,0.649399995803833
18,154.82947993278503,0.591306746006012,0.793179988861084,1.4810404777526855,0.567300021648407
19,155.43995189666748,0.576994001865387,0.798740029335022,1.1108962297439575,0.6589999794960022
