epoch,time,loss,accuracy,val_loss,val_accuracy
0,123.55114197731018,3.224700689315796,0.10013999789953232,2.356877088546753,0.10010000318288803
1,149.12683987617493,2.531646966934204,0.11553999781608582,2.3368828296661377,0.11659999936819077
2,129.37764716148376,2.301504611968994,0.1723800003528595,2.279334306716919,0.14259999990463257
3,124.94614028930664,2.1837046146392822,0.20744000375270844,2.2144646644592285,0.16680000722408295
4,156.86398124694824,2.1144959926605225,0.22638000547885895,2.1424479484558105,0.20600000023841858
5,383.86094069480896,2.080293893814087,0.24021999537944794,2.1023972034454346,0.22499999403953552
6,483.5933928489685,2.079408884048462,0.23984000086784363,2.0863852500915527,0.23240000009536743
7,457.48530888557434,2.0794479846954346,0.24050000309944153,2.080667734146118,0.23589999973773956
8,487.45353174209595,2.078927993774414,0.24009999632835388,2.07865047454834,0.23999999463558197
9,457.1918377876282,2.0789005756378174,0.23951999843120575,2.0779459476470947,0.2409999966621399
10,457.10487055778503,2.0794193744659424,0.23999999463558197,2.0777182579040527,0.2409999966621399
11,486.29045605659485,2.079439640045166,0.241239994764328,2.077584743499756,0.24160000681877136
12,460.5713965892792,2.079155683517456,0.24062000215053558,2.0775461196899414,0.24130000174045563
13,483.5177435874939,2.079007625579834,0.24028000235557556,2.077613592147827,0.24140000343322754
14,458.46239376068115,2.079160690307617,0.24048000574111938,2.0775532722473145,0.24130000174045563
15,460.35131216049194,2.079101324081421,0.2400600016117096,2.077481746673584,0.24140000343322754
16,458.6960551738739,2.079207181930542,0.23970000445842743,2.077497720718384,0.2410999983549118
17,488.96840476989746,2.078974962234497,0.2401999980211258,2.0774827003479004,0.24150000512599945
18,460.07882142066956,2.07942271232605,0.23973999917507172,2.077542543411255,0.24160000681877136
19,459.1636424064636,2.0794785022735596,0.24041999876499176,2.077547550201416,0.24130000174045563
