epoch,time,loss,accuracy,val_loss,val_accuracy
0,92.4329354763031,3.352774143218994,0.10029999911785126,2.4898157119750977,0.10679999738931656
1,95.28185224533081,2.621959686279297,0.12744000554084778,2.5102429389953613,0.10029999911785126
2,94.87268376350403,2.3654730319976807,0.19750000536441803,2.353282928466797,0.121799997985363
3,96.1368408203125,2.215520143508911,0.2276799976825714,2.2241032123565674,0.16500000655651093
4,95.04422760009766,2.119321823120117,0.24357999861240387,2.113570213317871,0.21860000491142273
5,356.0950436592102,2.071821451187134,0.25492000579833984,2.0688045024871826,0.24699999392032623
6,432.68430495262146,2.070923328399658,0.2549999952316284,2.0601651668548584,0.2563000023365021
7,434.07250785827637,2.0705437660217285,0.2549000084400177,2.0595641136169434,0.25940001010894775
8,439.1307101249695,2.070429563522339,0.25525999069213867,2.0600011348724365,0.259799987077713
9,440.36394023895264,2.070343017578125,0.25529998540878296,2.0602028369903564,0.2597000002861023
10,466.9041111469269,2.070219039916992,0.25562000274658203,2.0603160858154297,0.25940001010894775
11,491.9917507171631,2.0705373287200928,0.25547999143600464,2.0603795051574707,0.2596000134944916
12,466.3297498226166,2.0705647468566895,0.2550399899482727,2.060404062271118,0.25929999351501465
13,493.0906791687012,2.0702967643737793,0.2550800144672394,2.060380697250366,0.259799987077713
14,490.7818658351898,2.070584774017334,0.2547999918460846,2.060447931289673,0.259799987077713
15,465.42931723594666,2.0703468322753906,0.2552799880504608,2.0604028701782227,0.2597000002861023
16,494.6837475299835,2.070716142654419,0.25606000423431396,2.0603833198547363,0.2596000134944916
17,466.0302634239197,2.0703299045562744,0.2555600106716156,2.060422658920288,0.2596000134944916
18,494.58860540390015,2.070406436920166,0.25492000579833984,2.0603880882263184,0.2596000134944916
19,495.8572723865509,2.0703682899475098,0.25534000992774963,2.0603535175323486,0.2597000002861023
