epoch,time,loss,accuracy,val_loss,val_accuracy
0,150.20207595825195,2.2914164066314697,0.19030000269412994,2.421349048614502,0.12430000305175781
1,153.79833698272705,1.9912917613983154,0.27768000960350037,1.935296893119812,0.3093000054359436
2,153.53462290763855,1.8926138877868652,0.32113999128341675,1.8406367301940918,0.33489999175071716
3,153.28308081626892,1.8178493976593018,0.3492000102996826,1.775070071220398,0.3610999882221222
4,150.8006510734558,1.761309027671814,0.3656400144100189,1.7268614768981934,0.37689998745918274
5,149.2077670097351,1.7153072357177734,0.3822399973869324,1.6857974529266357,0.38989999890327454
6,149.25642275810242,1.675932765007019,0.39542001485824585,1.6599977016448975,0.3953000009059906
7,149.21128606796265,1.6420793533325195,0.40478000044822693,1.6118683815002441,0.4106999933719635
8,149.2880518436432,1.6118967533111572,0.41547998785972595,1.5879734754562378,0.4198000133037567
9,149.4571030139923,1.583886981010437,0.42311999201774597,1.5649845600128174,0.4268999993801117
10,149.34878516197205,1.5597071647644043,0.431659996509552,1.5447676181793213,0.4309000074863434
11,148.58578824996948,1.5378190279006958,0.4363200068473816,1.5341867208480835,0.4390000104904175
12,147.58558917045593,1.5155360698699951,0.4462999999523163,1.4918771982192993,0.4530999958515167
13,148.99959897994995,1.4961680173873901,0.45315998792648315,1.476488471031189,0.454800009727478
14,149.226802110672,1.478342056274414,0.45914000272750854,1.5030654668807983,0.44209998846054077
15,152.1798300743103,1.4615970849990845,0.4656600058078766,1.4408626556396484,0.46779999136924744
16,152.29285192489624,1.4439064264297485,0.4723599851131439,1.4280056953430176,0.47749999165534973
17,152.72188591957092,1.4278888702392578,0.47936001420021057,1.4559173583984375,0.46219998598098755
18,153.51935267448425,1.4127428531646729,0.48330000042915344,1.422791600227356,0.4778999984264374
19,153.67277193069458,1.397840142250061,0.490339994430542,1.3929643630981445,0.49070000648498535
