epoch,time,loss,accuracy,val_loss,val_accuracy
0,149.0692539215088,2.555683135986328,0.16672000288963318,2.1567375659942627,0.20559999346733093
1,149.05597400665283,2.035691976547241,0.2617200016975403,1.9630032777786255,0.28380000591278076
2,151.62256932258606,1.931731104850769,0.2878600060939789,1.882140040397644,0.3043999969959259
3,152.5007209777832,1.8683457374572754,0.30820000171661377,1.832336664199829,0.319599986076355
4,152.6779646873474,1.822184681892395,0.3249399960041046,1.794535756111145,0.3325999975204468
5,152.25424933433533,1.7848886251449585,0.34147998690605164,1.755820870399475,0.34540000557899475
6,151.8354971408844,1.7522252798080444,0.3539400100708008,1.7238928079605103,0.36079999804496765
7,151.9832739830017,1.7262814044952393,0.3628000020980835,1.7009384632110596,0.3653999865055084
8,151.95577597618103,1.7010890245437622,0.37147998809814453,1.6751160621643066,0.37599998712539673
9,151.909912109375,1.680047631263733,0.3790000081062317,1.6586683988571167,0.3862000107765198
10,151.9410650730133,1.6604282855987549,0.3867799937725067,1.6345853805541992,0.3939000070095062
11,151.6410412788391,1.6407390832901,0.3948400020599365,1.6236852407455444,0.3977999985218048
12,151.96796131134033,1.6235458850860596,0.4005799889564514,1.6143683195114136,0.4036000072956085
13,152.23202395439148,1.6058274507522583,0.40992000699043274,1.587016224861145,0.4092000126838684
14,152.64459991455078,1.5866611003875732,0.41516000032424927,1.6065751314163208,0.4059000015258789
15,152.9391429424286,1.5678842067718506,0.4221400022506714,1.5471818447113037,0.4203000068664551
16,152.48902702331543,1.5504568815231323,0.4286800026893616,1.542784333229065,0.427700012922287
17,152.12858200073242,1.5334068536758423,0.43577998876571655,1.5145881175994873,0.43720000982284546
18,152.40874791145325,1.5175820589065552,0.4422599971294403,1.5007219314575195,0.4415999948978424
19,152.60531973838806,1.499804973602295,0.4486599862575531,1.494720220565796,0.44279998540878296
