epoch,time,loss,accuracy,val_loss,val_accuracy
0,87.18514013290405,1.9588853120803833,0.3213199973106384,2.7571933269500732,0.1160999983549118
1,86.5504298210144,1.4723514318466187,0.4666000008583069,2.759432315826416,0.1680999994277954
2,87.69857859611511,1.3292564153671265,0.5227199792861938,3.2885890007019043,0.16140000522136688
3,87.77738213539124,1.218900442123413,0.5646600127220154,2.294841766357422,0.29319998621940613
4,87.66819262504578,1.133275032043457,0.5978800058364868,1.5801043510437012,0.43320000171661377
5,348.92172026634216,1.337485432624817,0.526960015296936,2.837536096572876,0.23579999804496765
6,417.3891701698303,1.4776291847229004,0.4791400134563446,1.7038304805755615,0.41670000553131104
7,418.56477546691895,1.4781516790390015,0.4775800108909607,1.5226043462753296,0.4620000123977661
8,415.54731249809265,1.4770139455795288,0.4787600040435791,1.4910143613815308,0.47269999980926514
9,415.66667652130127,1.4765784740447998,0.47773998975753784,1.484552025794983,0.47279998660087585
10,414.40926861763,1.4769502878189087,0.47821998596191406,1.482392430305481,0.47440001368522644
11,414.78018975257874,1.4761773347854614,0.4782400131225586,1.4816045761108398,0.47350001335144043
12,413.99214911460876,1.4758936166763306,0.4781399965286255,1.481008768081665,0.4742000102996826
13,413.7399892807007,1.4757513999938965,0.4777199923992157,1.4805222749710083,0.4742000102996826
14,416.1886377334595,1.4749157428741455,0.47953999042510986,1.4803647994995117,0.47440001368522644
15,414.92969274520874,1.4749970436096191,0.4777800142765045,1.4797725677490234,0.4749999940395355
16,414.22086548805237,1.4751836061477661,0.47859999537467957,1.4792288541793823,0.475600004196167
17,414.58101201057434,1.4734392166137695,0.47933998703956604,1.4788050651550293,0.4754999876022339
18,417.29164814949036,1.4744142293930054,0.4779199957847595,1.4782966375350952,0.475600004196167
19,413.3493232727051,1.4719592332839966,0.4797999858856201,1.4780499935150146,0.475600004196167
