epoch,time,loss,accuracy,val_loss,val_accuracy
0,125.32252216339111,2.3887295722961426,0.16670000553131104,2.235567808151245,0.18379999697208405
1,161.5950231552124,2.0022025108337402,0.2775999903678894,1.9442832469940186,0.3021000027656555
2,164.07092547416687,1.8962825536727905,0.3186199963092804,1.8575210571289062,0.3328999876976013
3,119.57515358924866,1.8328057527542114,0.33754000067710876,1.8176960945129395,0.34450000524520874
4,137.01281070709229,1.783372163772583,0.3522999882698059,1.7495169639587402,0.3666999936103821
5,142.57173657417297,1.73968505859375,0.3656400144100189,1.7085444927215576,0.37929999828338623
6,162.07561469078064,1.700809359550476,0.37435999512672424,1.6828060150146484,0.37869998812675476
7,109.76291489601135,1.6671782732009888,0.3810800015926361,1.7250117063522339,0.35600000619888306
8,110.71572875976562,1.6399004459381104,0.3899199962615967,1.6353451013565063,0.3894999921321869
9,109.50971627235413,1.6150954961776733,0.39678001403808594,1.6116172075271606,0.3937000036239624
10,110.48500752449036,1.5941840410232544,0.4035800099372864,1.5905799865722656,0.4018999934196472
11,109.86615300178528,1.5757222175598145,0.41190001368522644,1.567314624786377,0.40950000286102295
12,109.72081875801086,1.5581058263778687,0.4143800139427185,1.5775859355926514,0.4065000116825104
13,110.403067111969,1.5427932739257812,0.4215399920940399,1.5754443407058716,0.414900004863739
14,110.38596224784851,1.5286211967468262,0.4286400079727173,1.5445947647094727,0.42100000381469727
15,109.69249296188354,1.5147416591644287,0.43393999338150024,1.6050090789794922,0.3889000117778778
16,110.04155468940735,1.504833698272705,0.4392400085926056,1.5419535636901855,0.42239999771118164
17,109.53823471069336,1.4926315546035767,0.4439600110054016,1.5936530828475952,0.39730000495910645
18,110.3128297328949,1.480820894241333,0.450980007648468,1.4792276620864868,0.4465999901294708
19,109.79490995407104,1.4696630239486694,0.45774000883102417,1.4872409105300903,0.4453999996185303
