epoch,time,loss,accuracy,val_loss,val_accuracy
0,143.80158591270447,1.6213043928146362,0.41686001420021057,2.763084650039673,0.1859000027179718
1,134.23522448539734,1.2013823986053467,0.5649600028991699,1.489990234375,0.4569000005722046
2,127.97217416763306,1.0871291160583496,0.6107400059700012,1.6154080629348755,0.4523000121116638
3,134.19636726379395,1.0158873796463013,0.6354399919509888,1.5028202533721924,0.4943000078201294
4,136.37688326835632,0.958610475063324,0.6569200158119202,1.5018318891525269,0.519599974155426
5,135.57290029525757,0.9161001443862915,0.6733599901199341,1.4620506763458252,0.5184000134468079
6,128.4507176876068,0.8803552985191345,0.6885799765586853,1.4660389423370361,0.5209000110626221
7,145.76787304878235,0.8484945893287659,0.6984599828720093,1.3758224248886108,0.5338000059127808
8,144.25653767585754,0.8182716369628906,0.7114199995994568,1.3529826402664185,0.5591999888420105
9,133.92210626602173,0.7901144623756409,0.7193599939346313,1.7222044467926025,0.4702000021934509
10,128.8614320755005,0.7668454647064209,0.7282999753952026,1.2587406635284424,0.583299994468689
11,144.65294742584229,0.751710057258606,0.7363799810409546,0.9003084897994995,0.6863999962806702
12,136.22693395614624,0.7291033864021301,0.7434200048446655,1.7825061082839966,0.49790000915527344
13,132.4213182926178,0.717420220375061,0.7481200098991394,1.516936182975769,0.5680999755859375
14,150.57841277122498,0.698265016078949,0.7545400261878967,1.5669785737991333,0.5443000197410583
15,141.75597763061523,0.68415367603302,0.759119987487793,1.3032467365264893,0.5928999781608582
16,153.01911425590515,0.6706675887107849,0.7634400129318237,1.0853861570358276,0.6294000148773193
17,149.51785731315613,0.655570924282074,0.7700600028038025,1.0380825996398926,0.6513000130653381
18,149.14122343063354,0.6504915356636047,0.7721199989318848,1.4409633874893188,0.5598000288009644
19,142.84127235412598,0.6299402713775635,0.7804200053215027,1.6141490936279297,0.5467000007629395
