epoch,time,loss,accuracy,val_loss,val_accuracy
0,127.5672960281372,1.6422703266143799,0.40544000267982483,2.73309326171875,0.20180000364780426
1,132.20895862579346,1.2364264726638794,0.5529599785804749,1.4911315441131592,0.4717000126838684
2,131.6280016899109,1.0934381484985352,0.6109600067138672,1.6329677104949951,0.4242999851703644
3,131.99510836601257,1.0031675100326538,0.6422200202941895,1.4009649753570557,0.5095000267028809
4,132.94961214065552,0.9435425996780396,0.6635400056838989,1.1920541524887085,0.5785999894142151
5,126.38240790367126,0.8986284136772156,0.6804400086402893,1.0260400772094727,0.6347000002861023
6,134.01878356933594,0.8613409996032715,0.6928799748420715,1.0197303295135498,0.6445000171661377
7,137.99780321121216,0.8319165110588074,0.703540027141571,1.4025145769119263,0.5435000061988831
8,137.9844355583191,0.805229663848877,0.714739978313446,1.4783062934875488,0.5029000043869019
9,133.74064135551453,0.7810182571411133,0.7261199951171875,1.12567138671875,0.6134999990463257
10,130.07818484306335,0.7626917958259583,0.7326200008392334,1.3609548807144165,0.5443999767303467
11,126.66137099266052,0.7380920052528381,0.7402200102806091,1.4968801736831665,0.5080000162124634
12,132.46852850914001,0.7210742235183716,0.7463200092315674,1.3777724504470825,0.5526999831199646
13,140.31674480438232,0.7014371156692505,0.7529199719429016,1.4289251565933228,0.5468999743461609
14,139.38446259498596,0.6842327117919922,0.7597000002861023,1.1233793497085571,0.6208999752998352
15,137.33489346504211,0.6730828285217285,0.7643600106239319,2.438159465789795,0.42660000920295715
16,138.3311049938202,0.6626561880111694,0.766979992389679,1.0654317140579224,0.646399974822998
17,139.250807762146,0.6454500555992126,0.7725399732589722,1.2057299613952637,0.6212000250816345
18,135.53178691864014,0.6322736144065857,0.7787600159645081,1.0000730752944946,0.6696000099182129
19,135.9779076576233,0.6200263500213623,0.7808600068092346,1.155439853668213,0.6424000263214111
